sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return
XTURN,continuous,low_minus_high,low_share_turnover,2000-04-30,P08,-5.962198905172732
XTURN,continuous,low_minus_high,low_share_turnover,2000-04-30,P09,-14.399736552589884
XTURN,continuous,low_minus_high,low_share_turnover,2000-04-30,P10,-18.948796027944987
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P01,-3.01203117448912
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P02,2.7529024834517832
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P03,-7.105638037909281
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P04,-3.065810603468752
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P05,-5.596457525226599
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P06,-3.4203396943650555
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P07,-5.217678851625214
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P08,-7.759152477225139
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P09,-11.945185911261088
XTURN,continuous,low_minus_high,low_share_turnover,2000-05-31,P10,-27.61691923074377
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P01,-2.9822674459119005
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P02,-2.272141506252623
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P03,-3.0974781619473246
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P04,-4.471511526293364
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P05,-7.852348856315977
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P06,-6.664094220104439
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P07,-16.04245670516802
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P08,-11.797830187122646
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P09,-12.27465159640369
XTURN,continuous,low_minus_high,low_share_turnover,2000-06-30,P10,-10.452385572170703
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P01,1.145753423467637
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P02,1.7997678625375666
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P03,-2.0268217272101294
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P04,0.7213128872920133
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P05,-2.4327457782335165
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P06,4.48357184074621
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P07,-0.013071023322487859
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P08,-0.7932544270875723
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P09,5.1391607341036885
XTURN,continuous,low_minus_high,low_share_turnover,2000-07-31,P10,0.6080764480657337
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P01,-0.24641598470844445
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P02,6.317334060761545
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P03,5.013380169581722
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P04,0.17118028342660704
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P05,1.4306255025577503
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P06,4.34413225149302
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P07,7.633882221467692
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P08,5.860488948539663
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P09,6.944520794673729
XTURN,continuous,low_minus_high,low_share_turnover,2000-08-31,P10,12.7120787859872
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P01,-0.09584515813765952
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P02,4.408364197337486
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P03,-1.4928801436313632
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P04,4.093767054516723
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P05,-0.37956077743316147
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P06,2.050334590882606
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P07,-2.3993518944808625
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P08,-4.041035517223982
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P09,-9.705334194796567
XTURN,continuous,low_minus_high,low_share_turnover,2000-09-30,P10,-9.219074745292732
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P01,-0.5368631877178179
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P02,-3.137641433169725
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P03,-7.09479722586767
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P04,-10.54378316714045
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P05,-8.299765594210408
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P06,-2.418618443085075
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P07,-2.3241805719559556
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P08,-9.544103116280583
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P09,-15.708303123408822
XTURN,continuous,low_minus_high,low_share_turnover,2000-10-31,P10,-20.283896632349016
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P01,-1.8664873435115612
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P02,-3.6462396671291653
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P03,-2.3628360108781803
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P04,-7.620775173151316
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P05,-7.720706915561724
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P06,-3.2036712147617328
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P07,-8.605484364200944
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P08,-12.540150852950275
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P09,-6.623989467658037
XTURN,continuous,low_minus_high,low_share_turnover,2000-11-30,P10,-14.39155014463336
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P01,-1.335827224387186
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P02,-2.6406004375038887
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P03,-4.0675965715337306
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P04,-6.684778474595274
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P05,-4.881326817011689
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P06,-4.225993838795266
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P07,-9.634015966911809
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P08,-7.983802575661757
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P09,-3.1660081474390043
XTURN,continuous,low_minus_high,low_share_turnover,2000-12-31,P10,-4.560531041449001
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P01,0.3937655515101129
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P02,3.234766319021929
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P03,2.1183239734015635
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P04,1.0134238679320264
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P05,8.250002244898264
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P06,6.209356550528043
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P07,10.79534889194853
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P08,10.27525750186129
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P09,34.068009393116505
XTURN,continuous,low_minus_high,low_share_turnover,2001-01-31,P10,27.811518313576528
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P01,1.4646196781351255
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P02,0.47085630331188605
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P03,-4.944504042789388
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P04,-5.680412512302674
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P05,-7.314865840417791
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P06,-8.645224206624338
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P07,-10.55416225561522
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P08,-9.560175950426935
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P09,-14.107732849372423
XTURN,continuous,low_minus_high,low_share_turnover,2001-02-28,P10,-29.61700932966878
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P01,-2.9282136064618696
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P02,-2.946724509190295
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P03,-4.515923818004772
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P04,-6.221071890918965
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P05,-7.1392719049388775
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P06,-11.99874952932864
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P07,-7.2106341878783144
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P08,-12.187293412268385
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P09,-14.74173007501569
XTURN,continuous,low_minus_high,low_share_turnover,2001-03-31,P10,-14.661207060549971
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P01,6.400582318578141
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P02,2.8946549368356393
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P03,0.14259401382774226
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P04,1.982273346578966
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P05,-0.283370760981617
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P06,7.706297713182709
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P07,8.387237284520893
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P08,-1.3891685315558249
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P09,4.021284073169307
XTURN,continuous,low_minus_high,low_share_turnover,2001-04-30,P10,9.163053077534329
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P01,4.053736575343295
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P02,5.942492774895397
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P03,5.409541225277024
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P04,3.0573829115797353
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P05,15.770339145195907
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P06,9.456169366932066
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P07,-1.157264497675212
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P08,2.1369678843856628
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P09,6.128895652070837
XTURN,continuous,low_minus_high,low_share_turnover,2001-05-31,P10,-0.1865912777995847
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P01,-10.729023699687614
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P02,-6.705645243934149
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P03,-6.715908591680027
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P04,-7.259569135965494
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P05,-11.333915830610973
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P06,-5.1238002750233935
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P07,-12.973616082144112
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P08,-11.252729093119052
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P09,-15.577474902521283
XTURN,continuous,low_minus_high,low_share_turnover,2001-06-30,P10,-14.385794198960532
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P01,0.6581788980978655
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P02,-7.645394445512688
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P03,-7.721674765532855
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P04,-10.38917750706254
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P05,-5.678138414225202
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P06,-7.933772493871578
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P07,-10.523938890026752
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P08,-4.087721210546264
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P09,-7.988040447919515
XTURN,continuous,low_minus_high,low_share_turnover,2001-07-31,P10,-9.762291279092636
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P01,-2.7800533526722093
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P02,-4.074581734778061
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P03,-4.301558495786377
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P04,-7.155134632472275
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P05,-9.739997742349862
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P06,-9.40708488612973
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P07,-9.1892672097164
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P08,-11.65481554939525
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P09,-14.133566705450255
XTURN,continuous,low_minus_high,low_share_turnover,2001-08-31,P10,-13.159411813412026
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P01,-11.652409704472019
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P02,-10.575224371094839
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P03,-10.364492049635686
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P04,-12.666122885311273
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P05,-15.852713126589599
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P06,-9.572605971617735
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P07,-16.947512597454555
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P08,-17.83660986338506
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P09,-13.774044496303558
XTURN,continuous,low_minus_high,low_share_turnover,2001-09-30,P10,-17.114052969378648
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P01,1.4272899926187945
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P02,7.840305387203635
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P03,1.5997474863165182
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P04,12.506285852321984
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P05,21.362330470667413
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P06,3.4696336851351144
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P07,10.898831714595813
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P08,17.922739971121104
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P09,5.321044483272852
XTURN,continuous,low_minus_high,low_share_turnover,2001-10-31,P10,10.229054620873622
XTURN,continuous,low_minus_high,low_share_turnover,2001-11-30,P01,10.207407834280092
XTURN,continuous,low_minus_high,low_share_turnover,2001-11-30,P02,9.336703214416062
